osm_id,name,lat,lon,source
2901625573,Грейтек,55.718158,37.8966737,OpenStreetMap Overpass API
2923941201,Автомойка,55.766431,37.5832896,OpenStreetMap Overpass API
2926006860,Автомойка,55.9034166,37.8506073,OpenStreetMap Overpass API
2933473454,Автомойка,55.6319111,37.9719799,OpenStreetMap Overpass API
2941165973,Автомойка,55.7264433,37.4412369,OpenStreetMap Overpass API
2942890946,Автомойка,55.5050274,37.5730964,OpenStreetMap Overpass API
2953233412,Автомойка,55.7115774,37.5926789,OpenStreetMap Overpass API
2955712370,Автомойка,55.7137756,37.6700057,OpenStreetMap Overpass API
2960001334,Автомойка,55.631146,37.6600616,OpenStreetMap Overpass API
2961128598,Автомойка,55.6311223,37.9777041,OpenStreetMap Overpass API
2977895575,Милена 24,55.9459239,37.5400353,OpenStreetMap Overpass API
2981655273,Автомойка,55.7618351,37.877205,OpenStreetMap Overpass API
2984163188,Автомойка,55.6730483,37.8615761,OpenStreetMap Overpass API
2985557142,Автомойка,55.9656864,37.5327969,OpenStreetMap Overpass API
2992113702,Автомойка,55.734335,37.5436126,OpenStreetMap Overpass API
2993814082,Портал,55.9105694,37.4062646,OpenStreetMap Overpass API
3002117412,Автомойка,55.8247683,37.516911,OpenStreetMap Overpass API
3003747241,Автомойка,55.7525629,37.4557804,OpenStreetMap Overpass API
3022812470,Автомойка,55.8005015,37.388573,OpenStreetMap Overpass API
3029802284,Автомойка,55.801439,37.6046509,OpenStreetMap Overpass API
3035475828,Автомойка,55.9249095,37.7909825,OpenStreetMap Overpass API
3037014433,Автомойка,55.6783952,37.6341517,OpenStreetMap Overpass API
3037886035,Автомойка,55.8183292,37.7779652,OpenStreetMap Overpass API
3041838014,Автомойка,55.9195374,37.7819686,OpenStreetMap Overpass API
3050695733,Автомойка,55.6302892,37.6730229,OpenStreetMap Overpass API
3062881256,Автомойка,55.6531659,37.5061211,OpenStreetMap Overpass API
3085861401,Автомойка,55.7062205,37.7301116,OpenStreetMap Overpass API
3099987674,Автомойка,55.7506067,38.0416762,OpenStreetMap Overpass API
3099987675,Самомой,55.7497715,38.0423247,OpenStreetMap Overpass API
3099987700,Автомойка,55.7265342,38.0317457,OpenStreetMap Overpass API
3112444405,Автомойка,55.8781404,37.5876923,OpenStreetMap Overpass API
3116313310,Румянцево,55.6358842,37.438089,OpenStreetMap Overpass API
3121313176,Автомойка,55.6619517,37.9612919,OpenStreetMap Overpass API
3123158855,МойЧист,55.7065747,37.6108547,OpenStreetMap Overpass API
3125472151,Автомойка,55.7374807,37.7564424,OpenStreetMap Overpass API
3127239265,Чистый город,55.8118469,37.6519245,OpenStreetMap Overpass API
3138790281,Автомойка,55.794233,37.9273963,OpenStreetMap Overpass API
3142091932,Автомойка,55.7880116,37.8813764,OpenStreetMap Overpass API
3143425498,Автомойка,55.7283052,37.6499004,OpenStreetMap Overpass API
3146940929,Автомойка,55.6845327,37.6635607,OpenStreetMap Overpass API
3148704972,Автомойка,55.7926075,37.8961619,OpenStreetMap Overpass API
3165335223,Автомойка,55.5524484,37.5605222,OpenStreetMap Overpass API
3174529115,Автомойка,55.7956632,37.8034385,OpenStreetMap Overpass API
3175424533,Самомой,55.6873116,37.8925671,OpenStreetMap Overpass API
3176396224,Автомойка,55.6983943,37.6156961,OpenStreetMap Overpass API
3181156177,Автомойка,55.6194499,37.4553988,OpenStreetMap Overpass API
3184573249,Автомойка,55.6538564,37.7347846,OpenStreetMap Overpass API
3188965173,Автомойка,55.7194843,37.777262,OpenStreetMap Overpass API
3196431164,Автомойка,55.69853,37.5795747,OpenStreetMap Overpass API
3209480810,Автомойка,55.8872357,37.4330475,OpenStreetMap Overpass API
3221829252,Автомойка,55.857206,37.546262,OpenStreetMap Overpass API
3221839963,Автомойка,55.8589907,37.5462089,OpenStreetMap Overpass API
3221859396,Автомойка,55.8641331,37.5438912,OpenStreetMap Overpass API
3244943309,Автомойка,55.7519639,37.8883807,OpenStreetMap Overpass API
3259846908,Автомойка,55.767698,37.3711712,OpenStreetMap Overpass API
3274216879,Автомойка,55.7405643,37.8651234,OpenStreetMap Overpass API
3287833534,Автомойка,55.746904,37.8059385,OpenStreetMap Overpass API
3312256863,Автомойка,55.6116438,37.6612167,OpenStreetMap Overpass API
3332236072,Автомойка,55.7003832,37.7523507,OpenStreetMap Overpass API
3344442168,Автомойка,55.8613297,37.3438614,OpenStreetMap Overpass API
3350322793,Мойбери,55.7860382,37.8796643,OpenStreetMap Overpass API
3350339793,Автомойка,55.8277522,37.9744256,OpenStreetMap Overpass API
3372826330,Автомойка,55.7570414,37.8529729,OpenStreetMap Overpass API
3374441190,Автомойка,55.9277519,37.9301543,OpenStreetMap Overpass API
3385998818,Автомойка,55.7101721,37.6364027,OpenStreetMap Overpass API
3390007302,Автомойка,55.7177967,37.8363261,OpenStreetMap Overpass API
3390013142,Автомойка,55.7080834,37.8879904,OpenStreetMap Overpass API
3390013144,Автомойка,55.7078175,37.8875505,OpenStreetMap Overpass API
3391256659,Автомойка,55.9256154,37.3969147,OpenStreetMap Overpass API
3391256663,Автомойка,55.9455783,37.4112047,OpenStreetMap Overpass API
3392396703,Автомойка,55.8951798,37.4268814,OpenStreetMap Overpass API
3398349996,Автомойка,55.769309,37.822012,OpenStreetMap Overpass API
3398382552,Автомойка,55.7546471,37.7521314,OpenStreetMap Overpass API
3399587882,Мой сам,55.7828497,37.7002132,OpenStreetMap Overpass API
3400658252,Автомойка,55.8285039,37.4120498,OpenStreetMap Overpass API
3402198931,Автомойка,55.6452856,37.952201,OpenStreetMap Overpass API
3404410032,Автомойка,55.5233348,37.4484708,OpenStreetMap Overpass API
3405223719,Автомойка,55.9066846,37.5755539,OpenStreetMap Overpass API
3446958968,Автомойка,55.7510086,37.924508,OpenStreetMap Overpass API
3446983357,Автомойка,55.7409924,37.9688792,OpenStreetMap Overpass API
3465817931,Автомойка,55.7419698,37.8076258,OpenStreetMap Overpass API
3469330597,Car City,55.707156,37.8536274,OpenStreetMap Overpass API
3483846289,Автомойка,55.8365585,37.2625185,OpenStreetMap Overpass API
3492354296,Автомойка,55.8092596,37.3443362,OpenStreetMap Overpass API
3500609483,Автомойка,55.6445,37.5802364,OpenStreetMap Overpass API
3508485989,Мойка №1,55.833054,37.2790359,OpenStreetMap Overpass API
3508789054,Автомойка,55.5017411,37.572193,OpenStreetMap Overpass API
3513622736,Автомойка,55.826473,37.3648224,OpenStreetMap Overpass API
3519811748,Автомойка,55.8451043,37.2512524,OpenStreetMap Overpass API
3519882433,Автомойка,55.7023562,37.5920889,OpenStreetMap Overpass API
3522693148,Автомойка,55.8768467,37.4308448,OpenStreetMap Overpass API
3527163026,Автомойка,55.8292623,37.2807226,OpenStreetMap Overpass API
3527788933,Автомойка,55.7704129,37.6702519,OpenStreetMap Overpass API
3541808166,Грейтек,55.8087252,37.6109536,OpenStreetMap Overpass API
3566892068,Автомойка,55.7526027,38.0012636,OpenStreetMap Overpass API
3569939754,Автомойка,55.8425943,37.4961718,OpenStreetMap Overpass API
3594069057,Автомойка,55.6739839,37.9069733,OpenStreetMap Overpass API
3594069058,Автомойка,55.6709238,37.9116386,OpenStreetMap Overpass API
3629445814,Автомойка,55.7669829,37.4036728,OpenStreetMap Overpass API
3629445815,Автомойка,55.7610105,37.4182759,OpenStreetMap Overpass API
3648646836,Автомойка,55.8013181,37.6967952,OpenStreetMap Overpass API
3657478713,Автомойка,55.557727,37.434741,OpenStreetMap Overpass API
3659410010,Автомойка,55.9422334,37.2791619,OpenStreetMap Overpass API
3663315727,Автомойка,55.7453145,37.8470518,OpenStreetMap Overpass API
3664221158,PIT STOP,55.6969929,37.7455973,OpenStreetMap Overpass API
3689896212,Автомойка,55.8962354,37.5177951,OpenStreetMap Overpass API
3696670074,Автомойка,55.6150787,37.585641,OpenStreetMap Overpass API
3701000075,Автомойка,55.6871269,37.8889976,OpenStreetMap Overpass API
3703202701,Автомойка,55.9002378,37.3994545,OpenStreetMap Overpass API
3703202702,Автомойка,55.9024309,37.38458,OpenStreetMap Overpass API
3709667914,Автомойка,55.5704624,37.4772496,OpenStreetMap Overpass API
3711624149,Автомойка,55.7530612,37.5764604,OpenStreetMap Overpass API
3723971236,Точка детейлинга,55.8415889,37.3702556,OpenStreetMap Overpass API
3729511637,Автомойка,55.7466691,38.020358,OpenStreetMap Overpass API
3735918760,Автомойка,55.9624835,37.9317796,OpenStreetMap Overpass API
3741847184,Автомойка,55.6960387,37.5472966,OpenStreetMap Overpass API
3743887345,Автомойка,55.6853513,37.8755511,OpenStreetMap Overpass API
3745335837,Автомойка,55.8346019,37.3480497,OpenStreetMap Overpass API
3749088201,Автомойка,55.8264256,37.5733393,OpenStreetMap Overpass API
3756478495,Автомойка,55.8334643,37.347506,OpenStreetMap Overpass API
3756479467,Автомойка,55.8338578,37.35018,OpenStreetMap Overpass API
3767372765,Автомойка,55.740044,37.6798804,OpenStreetMap Overpass API
3777097117,AquaCars,55.8049436,37.9094035,OpenStreetMap Overpass API
3777334710,Автомойка,55.5739192,37.6183106,OpenStreetMap Overpass API
3790115357,Автомойка,55.64378,37.4743282,OpenStreetMap Overpass API
3790214555,Автомойка,55.6692481,37.8958627,OpenStreetMap Overpass API
3793488813,Robox,55.8353642,37.389117,OpenStreetMap Overpass API
3826833884,Автомойка,55.6770008,37.5708254,OpenStreetMap Overpass API
3826833905,Автомойка,55.8298987,37.4118607,OpenStreetMap Overpass API
3836310395,Автотехцентр ЕВРОАЗИЯ,55.7666172,37.4036914,OpenStreetMap Overpass API
3838110988,Автомойка,55.8239234,37.6568518,OpenStreetMap Overpass API
3848688883,Автомойка,55.5655371,37.6039971,OpenStreetMap Overpass API
3869106289,Автомойка,55.6503052,37.8376289,OpenStreetMap Overpass API
3874710621,Автомойка,55.6709549,37.5698752,OpenStreetMap Overpass API
3880785778,Автомойка,55.6311725,37.9803889,OpenStreetMap Overpass API
3881738281,Автомойка,55.7507797,37.788326,OpenStreetMap Overpass API
3895838953,Автомойка,55.8305612,37.3019392,OpenStreetMap Overpass API
3921317513,Автомойка,55.6701738,38.0000049,OpenStreetMap Overpass API
3924230489,Наномойка,55.5835707,38.0126425,OpenStreetMap Overpass API
3933712002,АвтоСПА,55.7042955,37.5954394,OpenStreetMap Overpass API
3938016769,Автомойка,55.6040714,37.9798738,OpenStreetMap Overpass API
3938019862,Автомойка,55.6504836,37.908421,OpenStreetMap Overpass API
3948878743,Мойка самообслуживания,55.6497924,37.9322558,OpenStreetMap Overpass API
3955338771,Автомойка,55.7827008,37.5939816,OpenStreetMap Overpass API
3964958428,Автомойка,55.9568602,37.53591,OpenStreetMap Overpass API
3973285063,ВДВ-консалтинг,55.7701906,37.5035007,OpenStreetMap Overpass API
3978289008,Автомойка,55.7323394,37.5645256,OpenStreetMap Overpass API
3982273519,Тур Авиа,55.8804091,37.6941933,OpenStreetMap Overpass API
4025170365,Wash YourSelf,55.945968,37.4097956,OpenStreetMap Overpass API
4031980388,Bubbles,55.6240776,37.7068955,OpenStreetMap Overpass API
4033325460,Автомойка,55.7435883,37.8103926,OpenStreetMap Overpass API
4046613199,Автомойка,55.7792108,37.6285912,OpenStreetMap Overpass API
4046613200,Автомойка,55.7867054,37.6172748,OpenStreetMap Overpass API
4071223289,Автомойка,55.8061454,37.5436284,OpenStreetMap Overpass API
4075415777,Автомойка,55.8237113,37.4484793,OpenStreetMap Overpass API
4078322450,Bosch Service,55.8144211,37.7850824,OpenStreetMap Overpass API
4081207290,Автомойка,55.8229644,37.6230688,OpenStreetMap Overpass API
4083494560,Автомойка,55.7442492,37.9476441,OpenStreetMap Overpass API
4083730389,Автомойка,55.7788467,37.5863776,OpenStreetMap Overpass API
4084489109,Автомойка,55.7985163,37.613851,OpenStreetMap Overpass API
4084503389,Автомойка,55.7978953,37.6021486,OpenStreetMap Overpass API
4085627996,Автомойка,55.8974768,37.9798907,OpenStreetMap Overpass API
4088704589,Star line,55.820498,37.6198127,OpenStreetMap Overpass API
4088811183,Автомойка,55.8051752,37.7108498,OpenStreetMap Overpass API
4092304630,Автомойка,55.8851956,37.9404846,OpenStreetMap Overpass API
4095708174,Автомойка,55.5493527,37.5399973,OpenStreetMap Overpass API
4097356129,Автомойка,55.4877079,37.9773176,OpenStreetMap Overpass API
4105178791,Автомойка,55.7502885,37.6651548,OpenStreetMap Overpass API
4108023702,Автомойка,55.667609,37.4571457,OpenStreetMap Overpass API
4108127491,Автомойка,55.6635736,37.4639545,OpenStreetMap Overpass API
4109323991,Автомойка,55.6847885,37.4794471,OpenStreetMap Overpass API
4109636221,Моя автомойка,55.8034303,37.5273519,OpenStreetMap Overpass API
4118188249,Мой!Автомобиль™,55.6846835,37.8396499,OpenStreetMap Overpass API
4124479578,Автомойка,55.8575077,37.506049,OpenStreetMap Overpass API
4124617197,Автомойка,55.8570646,37.4947195,OpenStreetMap Overpass API
4124617244,Автомойка,55.8559308,37.4946941,OpenStreetMap Overpass API
4125184089,Автомойка,55.535775,37.5157508,OpenStreetMap Overpass API
4126236582,Автомойка,55.8614522,37.398106,OpenStreetMap Overpass API
4129768889,Автомойка,55.8209825,37.6184812,OpenStreetMap Overpass API
4134867748,Best Car Wash,55.7502033,37.5027896,OpenStreetMap Overpass API
4137283470,Totem night,55.6899651,37.5983883,OpenStreetMap Overpass API
4139627817,Автомойка,55.7222065,37.4518652,OpenStreetMap Overpass API
4140103903,Автомойка,55.7651494,37.3647835,OpenStreetMap Overpass API
4140387104,Автомойка,55.6881478,37.8815845,OpenStreetMap Overpass API
4144225489,Аква,55.6622486,37.9621584,OpenStreetMap Overpass API
4144870395,Автомойка,55.751331,38.0201815,OpenStreetMap Overpass API
4153841243,Автомойка,55.8150295,37.3670433,OpenStreetMap Overpass API
4156620533,МойCaR,55.9413523,37.5072075,OpenStreetMap Overpass API
4166350190,Автомойка,55.6861068,37.5116051,OpenStreetMap Overpass API
4169236634,Автомойка,55.6994206,37.7983257,OpenStreetMap Overpass API
4169236637,Автомойка,55.69777,37.8044304,OpenStreetMap Overpass API
4169248767,Автомойка,55.7051564,37.8285971,OpenStreetMap Overpass API
4176374217,Автомойка 24,55.7973558,37.9644856,OpenStreetMap Overpass API
4176493985,Автомойка,55.831872,37.2910066,OpenStreetMap Overpass API
4183810190,Автомойка,55.64701,37.5132731,OpenStreetMap Overpass API
4183811154,Автомойка,55.8631408,37.4659075,OpenStreetMap Overpass API
4187282452,Автомойка,55.7513346,37.8909847,OpenStreetMap Overpass API
4200221048,Автомойка,55.7868794,37.4824499,OpenStreetMap Overpass API
4202881703,Автомойка,55.6701169,37.4691209,OpenStreetMap Overpass API
4206377793,H2O,55.6794607,37.3865392,OpenStreetMap Overpass API
4209325422,Автомойка,55.8666472,37.5524631,OpenStreetMap Overpass API
4209628794,Эко,55.4843145,37.2698032,OpenStreetMap Overpass API
4212858892,Автомойка,55.8264814,37.8347394,OpenStreetMap Overpass API
4218378290,Аква-Вест,55.7276723,37.4200517,OpenStreetMap Overpass API
4220084093,Автомойка,55.7042533,37.9228541,OpenStreetMap Overpass API
4223889834,Автомойка,55.7863524,37.5840998,OpenStreetMap Overpass API
4225380892,Доминика-тур свк,55.577204,37.5690555,OpenStreetMap Overpass API
4227399925,Автомойка,55.6118479,37.7316816,OpenStreetMap Overpass API
4227407492,Автомойка,55.6010209,37.7362789,OpenStreetMap Overpass API
4227407790,Автомойка,55.5991085,37.7382584,OpenStreetMap Overpass API
4231530141,Автомойка,55.8685187,37.5491094,OpenStreetMap Overpass API
4232906991,Ehrle,55.9066663,37.7382264,OpenStreetMap Overpass API
4235065501,Автомойка,55.832714,37.4929861,OpenStreetMap Overpass API
4235451301,Автомойка,55.7233512,37.690528,OpenStreetMap Overpass API
4239744689,Автомойка,55.7367887,37.5974246,OpenStreetMap Overpass API
4248882890,Автомойка,55.7503366,37.9840679,OpenStreetMap Overpass API
4252081589,Автомойка,55.6679609,37.575952,OpenStreetMap Overpass API
4252687292,Автомойка,55.9244681,37.7176234,OpenStreetMap Overpass API
4253299007,Автомойка,55.9411418,37.8118365,OpenStreetMap Overpass API
4253802892,Самообслуживание,55.6742013,37.7910039,OpenStreetMap Overpass API
4254724990,Автомойка,55.6775061,37.442767,OpenStreetMap Overpass API
4254745489,Автомойка,55.679203,37.4453531,OpenStreetMap Overpass API
4260083709,Автомойка,55.7537048,37.7676358,OpenStreetMap Overpass API
4260190389,Автомойка,55.890062,37.6236892,OpenStreetMap Overpass API
4262547790,Автомойка,55.5127646,37.5755244,OpenStreetMap Overpass API
4262666609,Selfie,55.7498423,37.8859241,OpenStreetMap Overpass API
4268844878,Автомойка,55.8635223,37.554689,OpenStreetMap Overpass API
4272159190,Автомойка,55.7083322,37.7976907,OpenStreetMap Overpass API
4273130993,Fit Service,55.5963461,37.353815,OpenStreetMap Overpass API
4280016270,Автомойка,55.8380074,37.3001747,OpenStreetMap Overpass API
4286216590,Автомойка,55.7617431,37.4062217,OpenStreetMap Overpass API
4289539693,Портал,55.850332,37.3651546,OpenStreetMap Overpass API
4298793593,Автомойка,55.8112347,37.6436045,OpenStreetMap Overpass API
4300098289,Аквамарин,55.594532,37.6154587,OpenStreetMap Overpass API
4300670089,Автомойка,55.8800687,37.6939502,OpenStreetMap Overpass API
4301269202,Автомойка,55.9313432,37.8143811,OpenStreetMap Overpass API
4315583992,Автомойка,55.8788083,37.7079931,OpenStreetMap Overpass API
4316280995,Автомойка,55.953373,37.4877536,OpenStreetMap Overpass API
4321161589,Автомойка,55.637647,37.3379624,OpenStreetMap Overpass API
4322114589,Ehrle,55.9709304,37.7434716,OpenStreetMap Overpass API
4325369689,Автомойка,55.5720233,37.6001679,OpenStreetMap Overpass API
4330028195,Автомойка,55.6592084,37.4035634,OpenStreetMap Overpass API
4330037689,Автомойка,55.6583377,37.3993784,OpenStreetMap Overpass API
4337589294,Автомойка,55.5416276,37.719769,OpenStreetMap Overpass API
4350083129,Твои колеса,55.8508275,37.3421002,OpenStreetMap Overpass API
4351418690,Автомойка,55.7185206,37.6928412,OpenStreetMap Overpass API
4352409164,Автомойка,55.7132456,37.619715,OpenStreetMap Overpass API
4362007090,Автомойка,55.6035451,37.7220615,OpenStreetMap Overpass API
4364906325,Автомойка,55.7114875,37.6963101,OpenStreetMap Overpass API
4368540727,Автомойка,55.6261692,37.7512051,OpenStreetMap Overpass API
4371098796,Avtoblesk,55.8167071,37.6553659,OpenStreetMap Overpass API
4373768889,Автомойка,55.6454302,37.7549826,OpenStreetMap Overpass API
4390475489,Автомойка,55.6878814,37.8927772,OpenStreetMap Overpass API
4393359090,Konev,55.6798385,37.5466646,OpenStreetMap Overpass API
4395018893,Автомойка,55.816202,37.7231417,OpenStreetMap Overpass API
4402914772,Автомойка,55.6785902,37.8608716,OpenStreetMap Overpass API
4410407920,Автомойка,55.7102422,37.6709692,OpenStreetMap Overpass API
4410464353,Автомойка,55.7121873,37.6797871,OpenStreetMap Overpass API
4413192134,Автомойка,55.7933118,37.9255309,OpenStreetMap Overpass API
4413991997,Автомойка,55.6643507,37.5766686,OpenStreetMap Overpass API
4415473590,Автомойка,55.7984659,37.8024613,OpenStreetMap Overpass API
4423782288,Автомойка,55.889524,37.5442522,OpenStreetMap Overpass API
4424380689,Автомойка,55.5823002,37.7069095,OpenStreetMap Overpass API
4424380757,Автомойка,55.5850737,37.7399673,OpenStreetMap Overpass API
4426435790,Cleancity 24,55.6525843,37.8502581,OpenStreetMap Overpass API
4444310889,Автомойка,55.7833988,37.6159212,OpenStreetMap Overpass API
4455354399,Автомойка,55.8535242,37.5655,OpenStreetMap Overpass API
4456724769,Автомойка,55.8519129,37.3898934,OpenStreetMap Overpass API
4458339090,Автомойка,55.7999725,37.5924994,OpenStreetMap Overpass API
4459167811,Мойка Шиномонтаж,55.8582187,37.6456791,OpenStreetMap Overpass API
4461049942,Автомойка,55.6499936,37.932274,OpenStreetMap Overpass API
4462277893,Автомойка,55.8524992,37.4950021,OpenStreetMap Overpass API
4465281763,Автобаня,55.8415673,37.4336983,OpenStreetMap Overpass API
4468596776,Автомойка,55.8507947,37.4465711,OpenStreetMap Overpass API
4472258595,Sm24,55.662992,37.56585,OpenStreetMap Overpass API
4473390251,Автомойка,55.7980839,37.699555,OpenStreetMap Overpass API
4480020935,KomplexCar,55.7556918,37.858397,OpenStreetMap Overpass API
4482688333,Автомойка,55.6873795,37.8653201,OpenStreetMap Overpass API
4484182737,Автомойка,55.9121673,37.5703925,OpenStreetMap Overpass API
4484469079,Автомойка,55.8421944,37.4237512,OpenStreetMap Overpass API
4489344394,KochWash-Prestige,55.8103838,37.5141058,OpenStreetMap Overpass API
4490766895,Автомойка,55.8294414,37.6474991,OpenStreetMap Overpass API
4494419190,Sonax,55.7270052,37.4805513,OpenStreetMap Overpass API
4500262908,Автомойка,55.739539,37.6140272,OpenStreetMap Overpass API
4501093720,Автомойка,55.8491844,37.565661,OpenStreetMap Overpass API
4504736791,Автомойка,55.9060683,37.4501375,OpenStreetMap Overpass API
4507744290,Автомойка,55.6722137,37.6071974,OpenStreetMap Overpass API
4508696292,Автомойка,55.8887056,37.6575863,OpenStreetMap Overpass API
4513926591,Fresh Car,55.7054639,37.5102482,OpenStreetMap Overpass API
4519022766,Автомойка,55.8498204,37.5253835,OpenStreetMap Overpass API
4530446465,Автомойка,55.8770081,37.554747,OpenStreetMap Overpass API
4541064091,Автомойка,55.6607227,37.5633282,OpenStreetMap Overpass API
4555865792,Примавера,55.6649194,37.6134325,OpenStreetMap Overpass API
4557393195,Автомойка,55.7091974,37.6669146,OpenStreetMap Overpass API
4569352369,Автомойка,55.6822811,37.6328326,OpenStreetMap Overpass API
4569352370,Автомойка,55.6825962,37.6316577,OpenStreetMap Overpass API
4580319793,Янтарный блеск,55.8024467,37.4121603,OpenStreetMap Overpass API
4585524820,Автомойка,55.7257257,37.8263662,OpenStreetMap Overpass API
4590960729,Автомойка,55.8195331,37.3462844,OpenStreetMap Overpass API
4597096358,Автомойка,55.9400826,37.3052345,OpenStreetMap Overpass API
4601796590,Автомойка,55.7276349,37.4490431,OpenStreetMap Overpass API
4602111395,Автомойка,55.9253123,37.7479558,OpenStreetMap Overpass API
4602115790,Автомойка,55.9028334,37.7031082,OpenStreetMap Overpass API
4608331589,Автомойка,55.8996176,37.7093062,OpenStreetMap Overpass API
4613043453,Автомойка,55.8041494,37.2949677,OpenStreetMap Overpass API
4613043601,Автомойка,55.8043585,37.3234937,OpenStreetMap Overpass API
4618779531,Автомойка,55.6543539,37.3995405,OpenStreetMap Overpass API
4625880631,Автомойка,55.7428148,37.8620276,OpenStreetMap Overpass API
4632424948,Автомойка,55.745847,37.6828217,OpenStreetMap Overpass API
4636033096,Автомойка,55.8989177,37.4001043,OpenStreetMap Overpass API
4643941639,Автомойка,55.7496598,37.7708158,OpenStreetMap Overpass API
4644364934,Автомойка,55.5088318,37.5500555,OpenStreetMap Overpass API
4648874850,Автомойка,55.750147,37.7722756,OpenStreetMap Overpass API
4649327192,Spa Mobil,55.8853303,37.4084891,OpenStreetMap Overpass API
4650902797,Автомойка,55.506919,37.36854,OpenStreetMap Overpass API
4659823566,Автомойка,55.7671609,37.6512583,OpenStreetMap Overpass API
4665745438,Автомойка,55.888907,37.5959709,OpenStreetMap Overpass API
4674439090,Автомойка,55.7081281,37.8107817,OpenStreetMap Overpass API
4676002363,Автомойка,55.6712221,37.8837672,OpenStreetMap Overpass API
4684924945,АкваСити,55.7398099,37.469361,OpenStreetMap Overpass API
4684924947,Автомойка,55.7395965,37.4673759,OpenStreetMap Overpass API
4685051096,Selfe,55.7051054,37.6894452,OpenStreetMap Overpass API
4692951463,Автомойка,55.9002703,37.5184891,OpenStreetMap Overpass API
4703305028,АвтоSPA,55.7987065,37.2721403,OpenStreetMap Overpass API
4710714663,Автосам,55.913258,37.5437989,OpenStreetMap Overpass API
4717181691,Мегатренд,55.7017364,37.5778113,OpenStreetMap Overpass API
4719652955,Автомойка,55.8911128,37.5231665,OpenStreetMap Overpass API
4721177433,Автомойка,55.7884381,37.3838018,OpenStreetMap Overpass API
4721910418,М1,55.7734704,37.8667813,OpenStreetMap Overpass API
4722843766,Автомойка,55.876391,37.5708648,OpenStreetMap Overpass API
4724564786,Автомойка,55.726026,37.991265,OpenStreetMap Overpass API
4726239659,Автомойка,55.8394743,37.4862255,OpenStreetMap Overpass API
4728576391,Автомойка,55.7180672,37.8070472,OpenStreetMap Overpass API
4728592846,Автомойка,55.7118376,37.7248119,OpenStreetMap Overpass API
4728952171,Автомойка,55.7155855,37.7107599,OpenStreetMap Overpass API
4728953700,Аквасити,55.722361,37.6973753,OpenStreetMap Overpass API
4729046505,ЕКА,55.6637914,37.6145077,OpenStreetMap Overpass API
4734845902,Автомойка,55.7893847,37.9709476,OpenStreetMap Overpass API
4740540122,Автомойка,55.9272596,37.9543858,OpenStreetMap Overpass API
4741788491,Автомойка,55.6621299,37.5824985,OpenStreetMap Overpass API
4742040172,Автомойка,55.6568645,37.9869911,OpenStreetMap Overpass API
4742288879,Автомойка,55.926092,37.5448939,OpenStreetMap Overpass API
4748371628,Автомойка,55.8918711,37.5240344,OpenStreetMap Overpass API
4752653821,Автомойка,55.9004807,37.6313641,OpenStreetMap Overpass API
4753394293,Автомойка,55.7877002,37.9599024,OpenStreetMap Overpass API
4753479452,Автомойка,55.7937689,37.9408663,OpenStreetMap Overpass API
4759439364,Автомойка,55.79705,37.9608223,OpenStreetMap Overpass API
4759692926,Автомойка,55.9043099,37.7329727,OpenStreetMap Overpass API
4777438036,Автомойка,55.8797736,37.4484806,OpenStreetMap Overpass API
4783957975,Мой сам!,55.72174,37.6932139,OpenStreetMap Overpass API
4786512600,Автомойка,55.6151555,37.4900997,OpenStreetMap Overpass API
4787210121,"Детейлинг-центр ""Мегатренд""",55.7022301,37.5767781,OpenStreetMap Overpass API
4789634105,Автомойка,55.6581691,37.6398602,OpenStreetMap Overpass API
4791826421,ZETA,55.7521346,37.9468015,OpenStreetMap Overpass API
4796270232,Автомойка,55.9500152,37.4529883,OpenStreetMap Overpass API
4798522258,Автомойка,55.8891557,37.9266458,OpenStreetMap Overpass API
4800871637,Автомойка,55.718559,37.6151528,OpenStreetMap Overpass API
4809411217,Автомойка,55.8900332,37.5370768,OpenStreetMap Overpass API
4811617709,Автомойка,55.883349,37.5536123,OpenStreetMap Overpass API
4824192625,Золотая рыбка,55.9184629,37.73549,OpenStreetMap Overpass API
4825195621,Автомойка,55.786138,37.4995636,OpenStreetMap Overpass API
4857664934,Автомойка,55.8889426,37.6454231,OpenStreetMap Overpass API
4885406572,Автомойка,55.6306805,37.4735701,OpenStreetMap Overpass API
4885608276,Автомойка,55.7085492,37.6991764,OpenStreetMap Overpass API
4886121889,Автомойка,55.5911533,37.6328757,OpenStreetMap Overpass API
4888321964,Автомойка,55.7713411,37.60554,OpenStreetMap Overpass API
4897349424,Автомойка,55.5179802,37.3252681,OpenStreetMap Overpass API
4909599333,Автомойка,55.8984779,37.5377244,OpenStreetMap Overpass API
4911178131,Автомойка,55.78421,37.7135566,OpenStreetMap Overpass API
4925154028,Автомойка,55.6690098,37.5427406,OpenStreetMap Overpass API
4937713693,Автомойка,55.8001986,37.3069017,OpenStreetMap Overpass API
4937713730,Sofida-Motors,55.8011894,37.3065522,OpenStreetMap Overpass API
4938687884,Легион моторс,55.8612423,37.5820165,OpenStreetMap Overpass API
4941661122,Автомойка,55.8964758,37.3992258,OpenStreetMap Overpass API
4942749615,Автомойка,55.7197477,37.4070628,OpenStreetMap Overpass API
4943429767,Автомойка,55.8046726,37.8331067,OpenStreetMap Overpass API
4949979229,Автомойка,55.6565025,37.8231168,OpenStreetMap Overpass API
4960201761,Автомойка,55.809547,37.5214657,OpenStreetMap Overpass API
